Train_No,Start_Time,End_Time,Journey_Duration_Hours
77607,10:10:00,11:15:00,1.08
77608,11:35:00,12:35:00,1.0
77609,10:10:00,12:25:00,2.25
77610,13:15:00,14:40:00,1.42
77611,12:50:00,13:25:00,0.58
77612,15:30:00,16:15:00,0.75
77613,14:50:00,16:00:00,1.17
77614,16:55:00,18:17:00,1.37
77615,16:45:00,17:55:00,1.17
77616,18:50:00,20:25:00,1.58
77617,18:22:00,19:35:00,1.22
77618,19:55:00,21:20:00,1.42
77619,20:45:00,21:55:00,1.17
77622,00:40:00,02:00:00,1.33
77623,05:00:00,06:25:00,1.42
77630,04:10:00,05:10:00,1.0
77631,09:00:00,09:25:00,0.42
77632,12:10:00,12:35:00,0.42
77633,14:40:00,14:58:00,0.3
77634,16:55:00,17:15:00,0.33
77635,18:45:00,19:20:00,0.58
77638,20:45:00,21:05:00,0.33
77640,06:07:00,06:26:00,0.32
77641,09:30:00,09:48:00,0.3
77642,13:55:00,14:15:00,0.33
77643,15:25:00,15:45:00,0.33
77645,17:20:00,18:17:00,0.95
77647,20:00:00,20:40:00,0.67
77649,23:20:00,00:10:00,0.83
77651,06:15:00,10:00:00,3.75
77652,10:30:00,14:15:00,3.75
77653,13:30:00,15:00:00,1.5
77654,15:15:00,16:45:00,1.5
77655,14:45:00,18:30:00,3.75
77656,19:00:00,22:45:00,3.75
77657,05:45:00,12:30:00,6.75
77658,13:40:00,21:00:00,7.33
77671,21:50:00,00:10:00,2.33
77672,06:45:00,09:10:00,2.42
77673,17:00:00,21:15:00,4.25
77674,09:20:00,13:25:00,4.08
77675,19:15:00,22:55:00,3.67
77676,23:25:00,02:50:00,3.42
77677,04:15:00,05:30:00,1.25
77678,05:40:00,09:20:00,3.67
77679,08:35:00,10:25:00,1.83
77680,10:35:00,11:50:00,1.25
77681,13:15:00,14:45:00,1.5
77682,16:50:00,18:05:00,1.25
77683,05:45:00,09:30:00,3.75
77684,17:45:00,21:00:00,3.25
77689,14:50:00,16:30:00,1.67
77690,12:55:00,14:30:00,1.58
77691,14:35:00,17:15:00,2.67
77693,06:20:00,12:25:00,6.08
77694,17:00:00,23:00:00,6.0
77695,06:15:00,10:15:00,4.0
77696,17:40:00,22:10:00,4.5
78009,22:15:00,23:40:00,1.42
78010,03:15:00,04:40:00,1.42
78011,06:35:00,07:55:00,1.33
78012,08:05:00,09:55:00,1.83
78013,10:10:00,11:45:00,1.58
78014,12:45:00,13:32:00,0.78
78015,11:47:00,12:35:00,0.8
78016,13:34:00,15:10:00,1.6
78017,15:20:00,17:00:00,1.67
78018,18:05:00,19:00:00,0.92
78019,17:02:00,17:55:00,0.88
78020,19:03:00,20:20:00,1.28
78031,06:00:00,10:25:00,4.42
78032,10:40:00,15:05:00,4.42
78033,15:15:00,18:45:00,3.5
78034,19:00:00,22:40:00,3.67
78051,04:04:00,06:55:00,2.85
78052,05:00:00,07:45:00,2.75
78053,08:04:00,10:50:00,2.77
78054,08:50:00,11:40:00,2.83
78055,12:24:00,15:15:00,2.85
78056,13:20:00,16:05:00,2.75
78057,16:50:00,17:50:00,1.0
78058,15:45:00,16:40:00,0.92
78059,17:04:00,19:55:00,2.85
78060,18:00:00,20:44:00,2.73
78061,21:04:00,23:45:00,2.68
78101,05:10:00,07:15:00,2.08
78102,17:15:00,19:25:00,2.17
78103,07:20:00,11:15:00,3.92
78104,11:40:00,16:05:00,4.42
78502,09:50:00,10:50:00,1.0
78503,17:35:00,21:50:00,4.25
78504,05:45:00,09:25:00,3.67
78505,22:05:00,23:45:00,1.67
78511,06:05:00,06:45:00,0.67
78512,06:50:00,07:30:00,0.67
78513,07:40:00,08:20:00,0.67
78514,08:25:00,09:05:00,0.67
78515,10:30:00,11:10:00,0.67
78516,11:20:00,12:00:00,0.67
78517,15:30:00,16:10:00,0.67
78518,16:20:00,17:00:00,0.67
78519,17:10:00,17:50:00,0.67
78520,18:00:00,18:40:00,0.67
78531,08:30:00,09:55:00,1.42
78534,20:25:00,23:30:00,3.08
78801,04:30:00,07:00:00,2.5
78802,07:50:00,10:10:00,2.33
78803,09:00:00,11:35:00,2.58
78804,11:45:00,14:05:00,2.33
78805,14:45:00,17:05:00,2.33
78806,17:30:00,20:05:00,2.58
78807,18:30:00,20:15:00,1.75
78808,20:30:00,22:05:00,1.58
78809,22:30:00,00:50:00,2.33
78810,05:30:00,07:50:00,2.33
78811,04:15:00,05:35:00,1.33
78812,05:55:00,07:15:00,1.33
78813,10:35:00,11:55:00,1.33
78814,12:15:00,13:35:00,1.33
78815,09:20:00,13:05:00,3.75
78816,05:50:00,09:05:00,3.25
78817,21:00:00,23:05:00,2.08
78818,13:15:00,15:50:00,2.58
78819,16:40:00,00:20:00,7.67
78820,10:20:00,16:15:00,5.92
78821,12:15:00,15:00:00,2.75
78822,15:30:00,18:05:00,2.58
78824,16:00:00,18:00:00,2.0
78825,18:10:00,20:10:00,2.0
78826,07:00:00,09:00:00,2.0
78827,09:10:00,11:10:00,2.0
79301,18:30:00,00:55:00,6.42
79302,02:35:00,09:40:00,7.08
79303,09:45:00,14:00:00,4.25
79304,14:10:00,18:10:00,4.0
79305,07:45:00,11:35:00,3.83
79306,13:00:00,16:40:00,3.67
79307,16:50:00,17:50:00,1.0
79308,18:00:00,18:55:00,0.92
79309,19:10:00,23:10:00,4.0
79310,06:00:00,09:50:00,3.83
79311,10:10:00,11:05:00,0.92
79312,11:15:00,12:10:00,0.92
79313,14:00:00,18:05:00,4.08
79314,10:00:00,13:50:00,3.83
79315,21:05:00,22:00:00,0.92
79316,22:10:00,23:05:00,0.92
79317,05:30:00,09:25:00,3.92
79318,18:20:00,22:00:00,3.67
79319,14:40:00,15:35:00,0.92
79320,13:20:00,14:15:00,0.92
79321,18:00:00,18:55:00,0.92
79322,16:50:00,17:45:00,0.92
79323,20:20:00,21:15:00,0.92
79324,19:10:00,20:05:00,0.92
79325,22:45:00,23:40:00,0.92
79326,21:35:00,22:30:00,0.92
79413,13:35:00,15:20:00,1.75
79414,13:30:00,15:00:00,1.5
79415,11:15:00,13:00:00,1.75
79416,11:10:00,12:40:00,1.5
79417,07:05:00,08:45:00,1.67
79418,06:50:00,08:30:00,1.67
79419,18:00:00,19:40:00,1.67
79420,17:45:00,19:25:00,1.67
79421,05:00:00,06:40:00,1.67
79422,09:05:00,10:45:00,1.67
79423,15:35:00,17:20:00,1.75
79424,19:55:00,21:35:00,1.67
79425,09:20:00,11:00:00,1.67
79426,15:30:00,17:00:00,1.5
79427,20:10:00,21:50:00,1.67
79428,04:45:00,06:25:00,1.67
79429,22:35:00,00:30:00,1.92
79430,01:50:00,03:20:00,1.5
79431,15:15:00,16:55:00,1.67
79432,07:55:00,10:10:00,2.25
79433,18:50:00,21:55:00,3.08
79434,06:00:00,08:55:00,2.92
79435,10:25:00,13:25:00,3.0
79436,13:50:00,16:40:00,2.83
79437,17:15:00,20:30:00,3.25
79438,05:00:00,07:50:00,2.83
79441,07:10:00,07:55:00,0.75
79442,08:10:00,08:55:00,0.75
79443,09:30:00,10:20:00,0.83
79444,13:05:00,13:50:00,0.75
79445,16:35:00,20:10:00,3.58
79446,17:30:00,18:15:00,0.75
79447,19:20:00,20:05:00,0.75
79448,20:20:00,21:05:00,0.75
79449,10:30:00,12:00:00,1.5
79450,12:15:00,13:45:00,1.5
79451,22:00:00,22:45:00,0.75
79452,06:00:00,06:45:00,0.75
79453,12:10:00,12:55:00,0.75
79454,07:10:00,11:10:00,4.0
79455,11:35:00,14:25:00,2.83
79456,15:35:00,18:30:00,2.92
79457,08:20:00,09:20:00,1.0
79458,09:30:00,10:30:00,1.0
79459,17:45:00,18:45:00,1.0
79460,19:00:00,20:00:00,1.0
79481,08:20:00,10:15:00,1.92
79482,10:25:00,12:10:00,1.75
79483,16:20:00,18:05:00,1.75
79484,18:10:00,20:00:00,1.83
79485,06:30:00,08:20:00,1.83
79486,09:35:00,11:25:00,1.83
79487,12:20:00,14:10:00,1.83
79488,14:20:00,16:10:00,1.83
79489,16:20:00,18:10:00,1.83
79490,18:20:00,20:10:00,1.83
82355,13:00:00,16:05:00,3.08
82601,21:50:00,10:45:00,12.92
82606,15:30:00,03:30:00,12.0
82631,20:00:00,08:45:00,12.75
82635,22:30:00,14:30:00,16.0
82651,11:30:00,20:25:00,8.92
82652,05:40:00,15:00:00,9.33
82653,11:30:00,06:35:00,19.08
82654,22:15:00,18:05:00,19.83
82665,20:15:00,02:24:00,6.15
82666,20:45:00,02:53:00,6.13
90540,12:27:00,14:10:00,1.72
90981,19:40:00,21:06:00,1.43
91392,12:08:00,12:29:00,0.35
91393,12:35:00,12:55:00,0.33
91394,13:50:00,14:10:00,0.33
91395,14:16:00,14:36:00,0.33
91396,20:18:00,20:39:00,0.35
91491,20:45:00,21:05:00,0.33
93001,05:00:00,06:15:00,1.25
93002,05:40:00,07:34:00,1.9
93003,05:35:00,06:53:00,1.3
93004,07:05:00,08:25:00,1.33
93005,04:58:00,07:30:00,2.53
93006,07:15:00,09:59:00,2.73
93007,05:24:00,08:20:00,2.93
93008,08:30:00,10:23:00,1.88
93009,07:38:00,09:50:00,2.2
93010,09:35:00,10:50:00,1.25
93011,09:10:00,10:35:00,1.42
93012,10:05:00,11:20:00,1.25
93013,10:31:00,12:20:00,1.82
93014,11:10:00,12:25:00,1.25
93015,10:03:00,12:55:00,2.87
93016,12:42:00,15:17:00,2.58
93017,11:55:00,13:15:00,1.33
93018,13:20:00,14:35:00,1.25
93019,12:15:00,13:35:00,1.33
93020,14:15:00,16:28:00,2.22
93021,13:20:00,14:40:00,1.33
93022,15:20:00,17:47:00,2.45
93023,15:05:00,16:45:00,1.67
93024,17:20:00,18:35:00,1.25
93025,15:22:00,18:05:00,2.72
93026,17:35:00,20:14:00,2.65
93027,16:47:00,19:15:00,2.47
93028,18:55:00,21:41:00,2.77
93029,18:00:00,20:25:00,2.42
93030,19:45:00,22:17:00,2.53
93031,20:35:00,21:50:00,1.25
93032,20:45:00,22:00:00,1.25
93033,20:27:00,23:05:00,2.63
93034,22:35:00,23:50:00,1.25
93101,05:35:00,06:53:00,1.3
93102,07:05:00,08:25:00,1.33
93103,04:58:00,07:30:00,2.53
93104,09:35:00,10:50:00,1.25
93105,09:10:00,10:35:00,1.42
93109,13:20:00,14:40:00,1.33
95001,08:31:00,09:27:00,0.93
95002,06:34:00,07:32:00,0.97
95003,13:22:00,14:20:00,0.97
95004,05:08:00,06:10:00,1.03
95005,16:24:00,17:22:00,0.97
95006,08:58:00,09:56:00,0.97
95007,18:36:00,19:33:00,0.95
95008,14:06:00,15:04:00,0.97
95009,21:48:00,22:45:00,0.95
95010,16:46:00,17:44:00,0.97
95011,23:02:00,23:58:00,0.93
95012,18:20:00,19:19:00,0.98
95013,00:18:00,01:15:00,0.95
95101,07:13:00,08:05:00,0.87
95102,04:47:00,05:37:00,0.83
95103,07:50:00,08:43:00,0.88
95104,05:53:00,06:43:00,0.83
95105,09:18:00,10:09:00,0.85
95106,06:33:00,07:24:00,0.85
95107,10:01:00,10:51:00,0.83
95108,07:00:00,07:51:00,0.85
95109,10:38:00,11:28:00,0.83
95110,07:19:00,08:09:00,0.83
95111,11:40:00,12:30:00,0.83
95112,07:54:00,08:44:00,0.83
95113,12:15:00,13:06:00,0.85
95114,08:27:00,09:17:00,0.83
95115,14:15:00,15:05:00,0.83
95116,09:45:00,10:35:00,0.83
95117,14:40:00,15:30:00,0.83
95118,10:45:00,11:36:00,0.85
95119,15:54:00,16:44:00,0.83
95120,11:19:00,12:09:00,0.83
95121,16:53:00,17:45:00,0.87
95122,12:01:00,12:51:00,0.83
95123,17:31:00,18:21:00,0.83
95124,13:00:00,13:51:00,0.85
95125,19:22:00,20:12:00,0.83
95126,13:57:00,14:47:00,0.83
95127,20:02:00,20:53:00,0.85
95128,15:27:00,16:17:00,0.83
95129,20:53:00,21:45:00,0.87
95130,16:11:00,17:01:00,0.83
95131,22:29:00,23:19:00,0.83
95132,17:33:00,18:23:00,0.83
95134,17:56:00,18:47:00,0.85
95136,18:42:00,19:32:00,0.83
95138,19:45:00,20:35:00,0.83
95140,20:40:00,21:32:00,0.87
95142,21:15:00,22:05:00,0.83
95144,22:03:00,22:53:00,0.83
95201,07:26:00,07:44:00,0.3
95202,06:55:00,07:14:00,0.32
95203,08:07:00,08:29:00,0.37
95204,08:11:00,08:29:00,0.3
95205,09:00:00,09:19:00,0.32
95206,09:29:00,09:48:00,0.32
95207,09:54:00,10:14:00,0.33
95208,10:42:00,11:02:00,0.33
95209,10:16:00,10:35:00,0.32
95210,18:55:00,19:14:00,0.32
95211,10:29:00,10:48:00,0.32
95212,19:35:00,19:55:00,0.33
95213,10:45:00,11:04:00,0.32
95214,08:45:00,09:05:00,0.33
95215,11:06:00,11:28:00,0.37
95216,13:22:00,13:42:00,0.33
95217,11:27:00,11:48:00,0.35
95218,14:11:00,14:30:00,0.32
95219,11:48:00,12:07:00,0.32
95220,15:23:00,15:42:00,0.32
95221,12:51:00,13:09:00,0.3
95222,15:42:00,16:01:00,0.32
95223,14:54:00,15:15:00,0.35
95224,16:21:00,16:40:00,0.32
95225,15:09:00,15:29:00,0.33
95226,17:04:00,17:23:00,0.32
95227,17:01:00,17:20:00,0.32
95228,17:31:00,17:50:00,0.32
95229,17:46:00,18:06:00,0.33
95230,18:15:00,18:35:00,0.33
95231,18:28:00,18:48:00,0.33
95232,20:03:00,20:22:00,0.32
95233,19:02:00,19:22:00,0.33
95234,20:46:00,21:07:00,0.35
95235,19:42:00,20:01:00,0.32
95236,21:00:00,21:19:00,0.32
95237,20:13:00,20:32:00,0.32
95239,20:24:00,20:45:00,0.35
95241,23:32:00,23:53:00,0.35
95301,09:27:00,09:39:00,0.2
95302,07:17:00,07:29:00,0.2
95303,09:49:00,10:02:00,0.22
95304,07:36:00,07:48:00,0.2
95305,10:22:00,10:34:00,0.2
95306,07:51:00,08:03:00,0.2
95307,10:53:00,11:05:00,0.2
95308,08:10:00,08:22:00,0.2
95309,11:11:00,11:24:00,0.22
95310,08:27:00,08:39:00,0.2
95311,11:32:00,11:46:00,0.23
95312,08:44:00,08:56:00,0.2
95313,11:52:00,12:04:00,0.2
95314,09:50:00,10:02:00,0.2
95315,12:25:00,12:37:00,0.2
95316,10:13:00,10:25:00,0.2
95317,17:06:00,17:17:00,0.18
95318,11:35:00,11:48:00,0.22
95319,18:09:00,18:22:00,0.22
95320,19:13:00,19:25:00,0.2
95321,18:47:00,18:58:00,0.18
95322,15:06:00,15:18:00,0.2
95323,19:07:00,19:19:00,0.2
95324,14:45:00,14:57:00,0.2
95325,19:32:00,19:44:00,0.2
95326,15:39:00,15:51:00,0.2
95327,19:56:00,20:10:00,0.23
95328,16:24:00,16:36:00,0.2
95329,20:28:00,20:40:00,0.2
95330,16:45:00,16:57:00,0.2
95331,20:45:00,20:57:00,0.2
95332,17:25:00,17:37:00,0.2
95334,17:50:00,18:04:00,0.23
95336,20:05:00,20:18:00,0.22
95338,20:50:00,21:03:00,0.22
95340,18:04:00,18:17:00,0.22
95342,18:32:00,18:44:00,0.2
95401,07:55:00,09:11:00,1.27
95402,06:10:00,07:20:00,1.17
95403,09:35:00,10:45:00,1.17
95404,06:45:00,07:56:00,1.18
95405,10:43:00,11:54:00,1.18
95406,07:22:00,08:35:00,1.22
95407,11:19:00,12:32:00,1.22
95408,08:18:00,09:30:00,1.2
95409,12:48:00,13:58:00,1.17
95410,10:10:00,11:21:00,1.18
95411,13:37:00,14:47:00,1.17
95412,11:12:00,12:22:00,1.17
95413,15:24:00,16:34:00,1.17
95414,12:19:00,13:30:00,1.18
95415,16:53:00,18:03:00,1.17
95416,13:31:00,14:42:00,1.18
95417,18:08:00,19:18:00,1.17
95418,14:44:00,15:54:00,1.17
95419,19:28:00,20:40:00,1.2
95420,15:37:00,16:48:00,1.18
95421,20:21:00,21:32:00,1.18
95422,16:24:00,17:35:00,1.18
95423,21:54:00,23:05:00,1.18
95424,17:17:00,18:27:00,1.17
95425,00:07:00,01:18:00,1.18
95426,18:18:00,19:28:00,1.17
95428,20:15:00,21:25:00,1.17
95430,21:21:00,22:31:00,1.17
95501,08:34:00,09:09:00,0.58
95502,07:35:00,08:11:00,0.6
95503,10:26:00,11:05:00,0.65
95504,08:30:00,09:07:00,0.62
95505,14:19:00,14:54:00,0.58
95506,15:02:00,15:39:00,0.62
95507,15:57:00,16:32:00,0.58
95508,15:44:00,16:19:00,0.58
95509,17:31:00,18:07:00,0.6
95510,16:44:00,17:19:00,0.58
95511,18:24:00,19:00:00,0.6
95512,17:23:00,18:03:00,0.67
95513,18:45:00,19:23:00,0.63
95514,19:10:00,19:46:00,0.6
95515,19:40:00,20:18:00,0.63
95516,20:33:00,21:10:00,0.62
95517,21:17:00,21:52:00,0.58
95601,10:11:00,10:27:00,0.27
95602,07:21:00,07:36:00,0.25
95603,10:30:00,10:47:00,0.28
95604,09:04:00,09:19:00,0.25
95605,10:47:00,11:03:00,0.27
95606,10:37:00,10:53:00,0.27
95607,11:53:00,12:08:00,0.25
95608,15:58:00,16:13:00,0.25
95609,12:13:00,12:29:00,0.27
95610,16:44:00,16:59:00,0.25
95611,18:32:00,18:47:00,0.25
95612,17:11:00,17:26:00,0.25
95613,18:59:00,19:15:00,0.27
95614,17:30:00,17:45:00,0.25
95615,19:46:00,20:01:00,0.25
95616,18:24:00,18:39:00,0.25
95617,20:35:00,20:51:00,0.27
95619,20:50:00,21:05:00,0.25
95701,06:06:00,07:06:00,1.0
95702,05:16:00,06:36:00,1.33
95703,07:29:00,08:29:00,1.0
95704,07:14:00,08:16:00,1.03
95705,08:25:00,09:24:00,0.98
95706,07:25:00,08:24:00,0.98
95707,08:32:00,09:44:00,1.2
95708,07:47:00,09:01:00,1.23
95709,09:00:00,10:12:00,1.2
95710,08:13:00,09:29:00,1.27
95711,10:04:00,11:17:00,1.22
95712,08:36:00,09:38:00,1.03
95713,10:44:00,11:33:00,0.82
95714,08:41:00,09:57:00,1.27
95715,11:43:00,12:56:00,1.22
95716,08:47:00,10:03:00,1.27
95717,12:55:00,13:57:00,1.03
95718,09:00:00,10:15:00,1.25
95719,15:17:00,16:19:00,1.03
95720,09:43:00,10:57:00,1.23
95721,15:56:00,17:08:00,1.2
95722,09:47:00,10:37:00,0.83
95723,16:13:00,17:02:00,0.82
95724,11:44:00,12:45:00,1.02
95725,17:30:00,18:17:00,0.78
95726,14:10:00,15:12:00,1.03
95727,17:22:00,18:36:00,1.23
95728,16:30:00,17:45:00,1.25
95729,18:00:00,19:00:00,1.0
95730,16:31:00,17:20:00,0.82
95731,18:03:00,19:17:00,1.23
95732,16:58:00,18:10:00,1.2
95733,18:33:00,19:46:00,1.22
95734,17:07:00,17:52:00,0.75
95735,19:00:00,20:00:00,1.0
95736,17:20:00,18:33:00,1.22
95737,18:57:00,20:15:00,1.3
95738,17:41:00,18:56:00,1.25
95739,19:33:00,20:36:00,1.05
95740,18:23:00,19:25:00,1.03
95741,20:42:00,21:58:00,1.27
95742,18:42:00,19:55:00,1.22
95743,21:40:00,23:01:00,1.35
95744,20:41:00,21:43:00,1.03
95745,21:54:00,22:56:00,1.03
95746,23:05:00,00:05:00,1.0
95801,17:37:00,18:42:00,1.08
95802,08:14:00,09:21:00,1.12
95804,16:28:00,17:34:00,1.1
95805,21:42:00,22:52:00,1.17
95808,17:22:00,18:29:00,1.12
95901,08:13:00,08:52:00,0.65
95902,05:08:00,05:52:00,0.73
95903,08:54:00,09:36:00,0.7
95904,08:02:00,08:47:00,0.75
95905,09:04:00,09:45:00,0.68
95906,08:25:00,09:08:00,0.72
95907,09:50:00,10:31:00,0.68
95908,09:00:00,09:45:00,0.75
95909,18:10:00,18:51:00,0.68
95910,09:54:00,10:37:00,0.72
95911,19:04:00,19:46:00,0.7
95912,10:49:00,11:33:00,0.73
95913,20:30:00,21:20:00,0.83
95917,19:04:00,19:47:00,0.72
95919,20:30:00,21:21:00,0.85
96001,05:40:00,05:45:00,0.08
96002,00:44:00,00:51:00,0.12
96003,05:50:00,06:48:00,0.97
96004,05:28:00,05:35:00,0.12
96005,08:00:00,08:05:00,0.08
96006,07:38:00,07:45:00,0.12
96007,10:40:00,10:45:00,0.08
96008,10:18:00,10:25:00,0.12
96009,11:55:00,12:00:00,0.08
96010,11:38:00,11:45:00,0.12
96011,13:15:00,13:20:00,0.08
96012,12:58:00,13:05:00,0.12
96013,15:27:00,15:32:00,0.08
96014,15:08:00,15:15:00,0.12
96015,20:34:00,20:39:00,0.08
96016,20:19:00,20:26:00,0.12
96017,21:40:00,21:45:00,0.08
96018,21:25:00,21:32:00,0.12
96019,23:57:00,00:54:00,0.95
96020,22:33:00,23:33:00,1.0
96022,23:38:00,23:45:00,0.12
96101,01:52:00,02:45:00,0.88
96102,02:35:00,03:27:00,0.87
96103,05:33:00,06:24:00,0.85
96104,03:41:00,04:32:00,0.85
96105,06:01:00,06:52:00,0.85
96106,04:32:00,05:23:00,0.85
96107,06:16:00,07:08:00,0.87
96108,12:21:00,13:12:00,0.85
96109,06:48:00,07:39:00,0.85
96110,13:27:00,14:18:00,0.85
96111,11:12:00,12:13:00,1.02
96112,21:43:00,22:33:00,0.83
96113,12:39:00,13:31:00,0.87
96114,21:43:00,00:04:00,2.35
96115,18:23:00,19:14:00,0.85
96116,22:07:00,00:25:00,2.3
96117,20:39:00,21:30:00,0.85
96119,00:57:00,01:48:00,0.85
96121,00:57:00,01:48:00,0.85
96201,06:23:00,06:43:00,0.33
96202,05:41:00,05:59:00,0.3
96203,13:39:00,13:57:00,0.3
96204,06:15:00,06:33:00,0.3
96205,15:43:00,16:03:00,0.33
96206,06:47:00,07:04:00,0.28
96207,16:33:00,16:53:00,0.33
96208,07:57:00,08:17:00,0.33
96209,19:26:00,19:47:00,0.35
96210,08:53:00,09:12:00,0.32
96211,20:18:00,20:39:00,0.35
96212,10:27:00,10:47:00,0.33
96213,21:02:00,21:22:00,0.33
96214,10:58:00,11:23:00,0.42
96215,21:23:00,21:42:00,0.32
96216,11:23:00,11:44:00,0.35
96217,22:06:00,22:26:00,0.33
96218,11:41:00,12:00:00,0.32
96219,22:35:00,22:55:00,0.33
96220,12:00:00,12:19:00,0.32
96221,22:57:00,23:16:00,0.32
96222,12:22:00,12:43:00,0.35
96223,23:16:00,23:36:00,0.33
96224,20:24:00,20:45:00,0.35
96225,00:12:00,00:32:00,0.33
96226,21:37:00,21:56:00,0.32
96227,00:28:00,00:48:00,0.33
96228,21:58:00,22:17:00,0.32
96232,23:04:00,23:25:00,0.35
96234,23:31:00,23:51:00,0.33
96236,23:50:00,01:38:00,1.8
96301,01:32:00,01:45:00,0.22
96302,03:45:00,03:58:00,0.22
96303,06:52:00,07:05:00,0.22
96304,04:11:00,04:23:00,0.2
96305,07:08:00,07:22:00,0.23
96306,04:55:00,05:08:00,0.22
96307,07:47:00,07:59:00,0.2
96308,05:18:00,05:30:00,0.2
96309,08:20:00,08:33:00,0.22
96310,06:10:00,06:22:00,0.2
96311,13:12:00,13:24:00,0.2
96312,10:58:00,11:12:00,0.23
96313,13:27:00,13:40:00,0.22
96314,11:17:00,11:30:00,0.22
96315,14:03:00,14:15:00,0.2
96316,12:03:00,12:15:00,0.2
96317,14:25:00,14:38:00,0.22
96318,12:19:00,12:31:00,0.2
96319,14:45:00,14:58:00,0.22
96320,12:51:00,13:04:00,0.22
96321,15:17:00,15:30:00,0.22
96322,13:35:00,13:47:00,0.2
96323,16:01:00,16:14:00,0.22
96324,14:00:00,14:13:00,0.22
96325,16:19:00,16:32:00,0.22
96326,14:24:00,14:36:00,0.2
96327,17:23:00,17:36:00,0.22
96328,19:38:00,19:50:00,0.2
96329,17:40:00,17:54:00,0.23
96330,21:15:00,21:28:00,0.22
96331,21:06:00,21:19:00,0.22
96332,21:33:00,21:45:00,0.2
96333,21:41:00,21:54:00,0.22
96334,22:01:00,22:13:00,0.2
96335,22:10:00,22:23:00,0.22
96336,22:01:00,23:43:00,1.7
96337,23:08:00,23:20:00,0.2
96339,00:01:00,00:15:00,0.23
96341,00:35:00,00:49:00,0.23
96343,01:19:00,01:32:00,0.22
96345,01:19:00,01:32:00,0.22
96401,01:43:00,03:00:00,1.28
96402,04:25:00,05:35:00,1.17
96403,05:43:00,06:56:00,1.22
96404,05:00:00,06:10:00,1.17
96405,06:28:00,07:38:00,1.17
96406,22:05:00,23:17:00,1.2
96407,14:38:00,15:47:00,1.15
96409,23:01:00,00:11:00,1.17
96501,05:05:00,05:26:00,0.35
96502,06:11:00,06:49:00,0.63
96503,05:28:00,06:03:00,0.58
96504,07:08:00,07:45:00,0.62
96505,06:20:00,06:57:00,0.62
96506,08:47:00,09:24:00,0.62
96507,06:40:00,07:16:00,0.6
96508,09:19:00,09:55:00,0.6
96509,07:32:00,08:07:00,0.58
96510,10:00:00,10:36:00,0.6
96511,08:04:00,08:39:00,0.58
96512,11:16:00,11:52:00,0.6
96513,09:10:00,09:45:00,0.58
96514,13:16:00,13:51:00,0.58
96515,12:27:00,13:03:00,0.6
96516,18:15:00,18:52:00,0.62
96517,15:00:00,15:35:00,0.58
96518,19:43:00,20:20:00,0.62
96519,16:28:00,17:03:00,0.58
96520,22:10:00,22:50:00,0.67
96521,22:25:00,23:00:00,0.58
96522,23:08:00,23:42:00,0.57
96524,23:32:00,00:06:00,0.57
96601,05:47:00,06:02:00,0.25
96602,04:01:00,04:16:00,0.25
96603,06:08:00,06:23:00,0.25
96604,04:32:00,04:47:00,0.25
96605,06:55:00,07:10:00,0.25
96606,05:05:00,05:20:00,0.25
96607,07:23:00,07:38:00,0.25
96608,05:35:00,05:50:00,0.25
96609,07:44:00,07:59:00,0.25
96610,06:13:00,06:28:00,0.25
96611,08:00:00,08:14:00,0.23
96612,06:46:00,06:57:00,0.18
96613,08:29:00,08:44:00,0.25
96614,07:52:00,08:07:00,0.25
96615,09:29:00,09:44:00,0.25
96616,08:10:00,08:25:00,0.25
96617,11:25:00,11:40:00,0.25
96618,08:33:00,08:50:00,0.28
96619,12:34:00,12:49:00,0.25
96620,09:54:00,10:09:00,0.25
96621,12:53:00,13:08:00,0.25
96622,10:54:00,11:11:00,0.28
96623,13:21:00,13:36:00,0.25
96624,11:18:00,11:35:00,0.28
96625,14:11:00,14:26:00,0.25
96626,11:54:00,12:09:00,0.25
96627,14:42:00,14:56:00,0.23
96628,12:21:00,12:36:00,0.25
96629,15:09:00,15:23:00,0.23
96630,12:45:00,13:00:00,0.25
96631,15:35:00,15:50:00,0.25
96632,13:01:00,13:16:00,0.25
96633,16:13:00,16:28:00,0.25
96634,13:20:00,13:35:00,0.25
96635,16:47:00,17:02:00,0.25
96636,13:51:00,14:06:00,0.25
96637,17:01:00,17:17:00,0.27
96638,14:44:00,14:59:00,0.25
96639,17:50:00,18:05:00,0.25
96640,15:05:00,15:21:00,0.27
96641,20:03:00,20:18:00,0.25
96642,15:35:00,15:50:00,0.25
96643,21:33:00,21:48:00,0.25
96644,19:01:00,19:16:00,0.25
96645,22:02:00,22:17:00,0.25
96646,19:47:00,20:03:00,0.27
96647,22:49:00,23:04:00,0.25
96648,20:21:00,20:36:00,0.25
96649,23:30:00,23:45:00,0.25
96650,20:37:00,20:53:00,0.27
96651,00:19:00,00:34:00,0.25
96652,21:00:00,21:15:00,0.25
96653,00:47:00,01:02:00,0.25
96654,21:24:00,21:39:00,0.25
96655,01:12:00,01:27:00,0.25
96656,22:06:00,22:21:00,0.25
96657,23:44:00,01:27:00,1.72
96658,22:25:00,22:41:00,0.27
96660,23:14:00,23:29:00,0.25
97000,04:59:00,06:27:00,1.47
97001,05:47:00,06:43:00,0.93
97002,04:41:00,06:08:00,1.45
97003,06:04:00,07:01:00,0.95
97004,05:21:00,06:48:00,1.45
